"prvdr_id","msr_cd","scr"
"330195","HAC_2","0.000"
"330196","HAC_2","0.000"
"330197","HAC_2","0.000"
"330198","HAC_2","0.000"
"330199","HAC_2","0.000"
"330201","HAC_2","0.000"
"330202","HAC_2","0.000"
"330203","HAC_2","0.000"
"330204","HAC_2","0.000"
"330205","HAC_2","0.000"
"330208","HAC_2","0.000"
"330211","HAC_2","0.000"
"330213","HAC_2","0.000"
"330214","HAC_2","0.000"
"330215","HAC_2","0.000"
"330218","HAC_2","0.000"
"330219","HAC_2","0.000"
"330221","HAC_2","0.000"
"330222","HAC_2","0.000"
"330223","HAC_2","0.000"
"330224","HAC_2","0.000"
"330225","HAC_2","0.000"
"330226","HAC_2","0.000"
"330229","HAC_2","0.000"
"330231","HAC_2","0.000"
"330232","HAC_2","0.000"
"330233","HAC_2","0.000"
"330234","HAC_2","0.000"
"330235","HAC_2","0.000"
"330236","HAC_2","0.000"
"330238","HAC_2","0.591"
"330239","HAC_2","0.000"
"330240","HAC_2","0.000"
"330241","HAC_2","0.000"
"330245","HAC_2","0.000"
"330246","HAC_2","0.000"
"330249","HAC_2","0.000"
"330250","HAC_2","0.000"
"330259","HAC_2","0.000"
"330261","HAC_2","0.000"
"330263","HAC_2","0.000"
"330264","HAC_2","0.000"
"330265","HAC_2","0.000"
"330267","HAC_2","0.000"
"330268","HAC_2","0.000"
"330270","HAC_2","0.000"
"330273","HAC_2","0.000"
"330276","HAC_2","0.000"
"330277","HAC_2","0.000"
"330279","HAC_2","0.000"
"330285","HAC_2","0.000"
"330286","HAC_2","0.000"
"330304","HAC_2","0.000"
"330306","HAC_2","0.000"
"330307","HAC_2","0.000"
"330316","HAC_2","0.000"
"330331","HAC_2","0.000"
"330332","HAC_2","0.000"
"330340","HAC_2","0.000"
"330350","HAC_2","0.000"
"330353","HAC_2","0.000"
"330372","HAC_2","0.000"
"330385","HAC_2","0.000"
"330386","HAC_2","0.000"
"330393","HAC_2","0.000"
"330394","HAC_2","0.000"
"330395","HAC_2","0.000"
"330396","HAC_2","0.000"
"330397","HAC_2","0.000"
"330399","HAC_2","0.000"
"330401","HAC_2","0.000"
"330403","HAC_2","0.000"
"330404","HAC_2","0.000"
"330405","HAC_2","0.000"
"330406","HAC_2","0.000"
"331302","HAC_2","N/A"
"331304","HAC_2","N/A"
"331305","HAC_2","N/A"
"331306","HAC_2","N/A"
"331309","HAC_2","N/A"
"331310","HAC_2","N/A"
"331311","HAC_2","N/A"
"331312","HAC_2","N/A"
"331313","HAC_2","N/A"
"331314","HAC_2","N/A"
"340001","HAC_2","0.000"
"340002","HAC_2","0.000"
"340003","HAC_2","0.000"
"340004","HAC_2","0.000"
"340008","HAC_2","0.000"
"340010","HAC_2","0.000"
"340011","HAC_2","0.000"
"340013","HAC_2","0.000"
"340014","HAC_2","0.000"
"340015","HAC_2","0.000"
"340016","HAC_2","0.000"
"340017","HAC_2","0.000"
"340020","HAC_2","0.000"
"340021","HAC_2","0.000"
"340023","HAC_2","0.000"
"340024","HAC_2","0.000"
"340027","HAC_2","0.000"
"340028","HAC_2","0.000"
"340030","HAC_2","0.000"
"340032","HAC_2","0.000"
"340036","HAC_2","0.000"
"340037","HAC_2","0.000"
"340038","HAC_2","0.000"
"340039","HAC_2","0.000"
"340040","HAC_2","0.000"
"340041","HAC_2","0.000"
"340042","HAC_2","0.000"
"340047","HAC_2","0.000"
"340049","HAC_2","0.000"
"340050","HAC_2","0.000"
"340051","HAC_2","0.000"
"340053","HAC_2","0.000"
"340055","HAC_2","0.000"
"340060","HAC_2","0.000"
"340061","HAC_2","0.000"
"340064","HAC_2","0.000"
"340068","HAC_2","0.000"
"340069","HAC_2","0.000"
"340070","HAC_2","0.000"
"340071","HAC_2","0.000"
"340073","HAC_2","0.000"
"340075","HAC_2","0.000"
"340084","HAC_2","0.000"
"340085","HAC_2","0.000"
"340087","HAC_2","0.000"
"340090","HAC_2","0.000"
"340091","HAC_2","0.000"
"340096","HAC_2","0.000"
"340097","HAC_2","0.000"
"340098","HAC_2","0.000"
"340099","HAC_2","0.000"
"340106","HAC_2","0.000"
"340107","HAC_2","0.000"
"340109","HAC_2","0.000"
"340113","HAC_2","0.000"
"340114","HAC_2","0.000"
"340115","HAC_2","0.000"
"340116","HAC_2","0.000"
"340119","HAC_2","0.000"
"340120","HAC_2","0.000"
"340123","HAC_2","0.000"
"340126","HAC_2","0.000"
"340127","HAC_2","0.000"
"340129","HAC_2","0.000"
"340130","HAC_2","0.000"
"340131","HAC_2","0.000"
"340132","HAC_2","0.000"
"340133","HAC_2","0.000"
"340141","HAC_2","0.000"
"340142","HAC_2","0.000"
"340143","HAC_2","0.000"
"340144","HAC_2","0.000"
"340145","HAC_2","0.000"
"340147","HAC_2","0.000"
"340148","HAC_2","0.000"
"340151","HAC_2","0.000"
"340153","HAC_2","0.000"
"340155","HAC_2","0.000"
"340156","HAC_2","0.000"
"340158","HAC_2","0.000"
"340159","HAC_2","0.000"
"340160","HAC_2","0.000"
"340166","HAC_2","0.000"
"340171","HAC_2","0.000"
"340173","HAC_2","0.000"
"340183","HAC_2","0.000"
"340184","HAC_2","0.000"
"341303","HAC_2","N/A"
"341304","HAC_2","N/A"
"341307","HAC_2","N/A"
"341308","HAC_2","N/A"
"341310","HAC_2","N/A"
"341311","HAC_2","N/A"
"341313","HAC_2","N/A"
"341314","HAC_2","N/A"
"341315","HAC_2","N/A"
"341316","HAC_2","N/A"
"341317","HAC_2","N/A"
"341318","HAC_2","N/A"
"341319","HAC_2","N/A"
"341320","HAC_2","N/A"
"341321","HAC_2","N/A"
"341322","HAC_2","N/A"
"341323","HAC_2","N/A"
"341324","HAC_2","N/A"
"341325","HAC_2","N/A"
"341326","HAC_2","N/A"
"350002","HAC_2","0.000"
"350006","HAC_2","0.000"
"350011","HAC_2","0.000"
"350015","HAC_2","0.000"
"350019","HAC_2","0.000"
"350063","HAC_2","0.000"
"350064","HAC_2","0.000"
"350070","HAC_2","0.000"
"351300","HAC_2","N/A"
"351301","HAC_2","N/A"
"351302","HAC_2","N/A"
"351307","HAC_2","N/A"
"351309","HAC_2","N/A"
"351311","HAC_2","N/A"
"351312","HAC_2","N/A"
"351314","HAC_2","N/A"
"351316","HAC_2","N/A"
"351318","HAC_2","N/A"
"351319","HAC_2","N/A"
"351321","HAC_2","N/A"
"351323","HAC_2","N/A"
"351327","HAC_2","N/A"
"351328","HAC_2","N/A"
"351329","HAC_2","N/A"
"351330","HAC_2","N/A"
"351332","HAC_2","N/A"
"351334","HAC_2","N/A"
"351335","HAC_2","N/A"
"351336","HAC_2","N/A"
"360001","HAC_2","0.000"
"360002","HAC_2","0.000"
"360003","HAC_2","0.000"
"360006","HAC_2","0.040"
"360008","HAC_2","0.000"
"360009","HAC_2","0.000"
"360010","HAC_2","0.000"
"360011","HAC_2","0.000"
"360012","HAC_2","0.000"
"360013","HAC_2","0.000"
"360014","HAC_2","0.000"
"360016","HAC_2","0.000"
"360017","HAC_2","0.000"
"360019","HAC_2","0.000"
"360020","HAC_2","0.000"
"360025","HAC_2","0.000"
"360026","HAC_2","0.000"
"360027","HAC_2","0.000"
"360029","HAC_2","0.000"
"360032","HAC_2","0.000"
"360035","HAC_2","0.000"
"360036","HAC_2","0.000"
"360037","HAC_2","0.000"
"360039","HAC_2","0.000"
"360040","HAC_2","0.000"
"360041","HAC_2","0.000"
"360044","HAC_2","0.000"
"360046","HAC_2","0.000"
"360048","HAC_2","0.000"
"360051","HAC_2","0.000"
"360052","HAC_2","0.000"
"360054","HAC_2","0.000"
"360055","HAC_2","0.000"
"360056","HAC_2","0.000"
"360058","HAC_2","0.000"
"360059","HAC_2","0.000"
"360064","HAC_2","0.082"
"360065","HAC_2","0.000"
"360066","HAC_2","0.000"
"360068","HAC_2","0.000"
"360070","HAC_2","0.000"
"360071","HAC_2","0.000"
"360072","HAC_2","0.000"
"360074","HAC_2","0.000"
"360075","HAC_2","0.000"
"360076","HAC_2","0.000"
"360077","HAC_2","0.000"
"360078","HAC_2","0.000"
"360079","HAC_2","0.000"
"360080","HAC_2","0.000"
"360081","HAC_2","0.000"
"360082","HAC_2","0.000"
"360084","HAC_2","0.000"
"360085","HAC_2","0.000"
"360086","HAC_2","0.000"
"360087","HAC_2","0.000"
"360089","HAC_2","0.000"
"360090","HAC_2","0.000"
"360091","HAC_2","0.000"
"360092","HAC_2","1.276"
"360095","HAC_2","0.000"
"360096","HAC_2","0.000"
"360098","HAC_2","0.000"
"360101","HAC_2","0.000"
"360107","HAC_2","0.000"
"360109","HAC_2","0.000"
"360112","HAC_2","0.000"
"360113","HAC_2","0.000"
"360115","HAC_2","0.000"
"360116","HAC_2","0.000"
"360118","HAC_2","0.000"
"360121","HAC_2","0.000"
"360123","HAC_2","0.000"
"360125","HAC_2","0.000"
"360130","HAC_2","0.000"
"360131","HAC_2","0.000"
"360132","HAC_2","0.000"
"360133","HAC_2","0.000"
"360134","HAC_2","0.000"
"360137","HAC_2","0.000"
"360141","HAC_2","0.000"
"360143","HAC_2","0.000"
"360144","HAC_2","0.000"
"360145","HAC_2","0.000"
"360147","HAC_2","0.000"
"360148","HAC_2","0.000"
"360150","HAC_2","0.000"
"360151","HAC_2","0.000"
"360152","HAC_2","0.000"
"360153","HAC_2","0.000"
"360155","HAC_2","0.000"
"360156","HAC_2","0.000"
"360159","HAC_2","0.000"
"360161","HAC_2","0.000"
"360163","HAC_2","0.000"
"360170","HAC_2","0.000"
"360172","HAC_2","0.000"
"360174","HAC_2","0.000"
"360175","HAC_2","0.000"
"360179","HAC_2","0.000"
"360180","HAC_2","0.000"
"360185","HAC_2","0.000"
"360189","HAC_2","0.000"
"360192","HAC_2","0.000"
"360195","HAC_2","0.000"
"360197","HAC_2","0.000"
"360203","HAC_2","0.000"
"360210","HAC_2","0.000"
"360211","HAC_2","0.000"
"360212","HAC_2","0.000"
"360218","HAC_2","0.000"
"360230","HAC_2","0.000"
"360234","HAC_2","0.000"
"360236","HAC_2","0.000"
"360239","HAC_2","0.000"
"360241","HAC_2","N/A"
"360245","HAC_2","0.000"
"360259","HAC_2","0.000"
"360261","HAC_2","0.000"
"360262","HAC_2","0.000"
"360263","HAC_2","0.000"
"360266","HAC_2","0.000"
"360269","HAC_2","0.000"
"360270","HAC_2","0.000"
"360271","HAC_2","0.000"
"360274","HAC_2","0.000"
"360276","HAC_2","0.000"
"360347","HAC_2","0.000"
"360348","HAC_2","0.000"
"360350","HAC_2","0.000"
"360351","HAC_2","0.000"
"360352","HAC_2","0.000"
"360354","HAC_2","0.000"
"360355","HAC_2","0.000"
"360356","HAC_2","0.000"
"360358","HAC_2","N/A"
"360359","HAC_2","N/A"
"361300","HAC_2","N/A"
"361302","HAC_2","N/A"
"361303","HAC_2","N/A"
"361305","HAC_2","N/A"
"361306","HAC_2","N/A"
"361307","HAC_2","N/A"
"361308","HAC_2","N/A"
"361309","HAC_2","N/A"
"361310","HAC_2","N/A"
"361311","HAC_2","N/A"
"361312","HAC_2","N/A"
"361313","HAC_2","N/A"
"361314","HAC_2","N/A"
"361315","HAC_2","N/A"
"361316","HAC_2","N/A"
"361318","HAC_2","N/A"
"361319","HAC_2","N/A"
"361320","HAC_2","N/A"
"361321","HAC_2","N/A"
"361322","HAC_2","N/A"
"361323","HAC_2","N/A"
"361324","HAC_2","N/A"
"361325","HAC_2","N/A"
"361326","HAC_2","N/A"
"361328","HAC_2","N/A"
"361329","HAC_2","N/A"
"361330","HAC_2","N/A"
"361331","HAC_2","N/A"
"361332","HAC_2","N/A"
"361333","HAC_2","N/A"
"361334","HAC_2","N/A"
"370001","HAC_2","0.000"
"370002","HAC_2","0.000"
"370004","HAC_2","0.000"
"370006","HAC_2","0.000"
"370007","HAC_2","0.000"
"370008","HAC_2","0.000"
"370011","HAC_2","0.000"
"370013","HAC_2","0.000"
"370014","HAC_2","0.000"
"370015","HAC_2","0.000"
"370016","HAC_2","0.000"
"370018","HAC_2","0.000"
"370019","HAC_2","0.000"
"370020","HAC_2","0.000"
"370022","HAC_2","0.000"
"370023","HAC_2","0.000"
"370025","HAC_2","0.000"
"370026","HAC_2","0.180"
"370028","HAC_2","0.000"
"370029","HAC_2","0.000"
"370030","HAC_2","0.000"
"370032","HAC_2","0.000"
"370034","HAC_2","0.000"
"370036","HAC_2","0.000"
"370037","HAC_2","0.000"
"370039","HAC_2","0.000"
"370040","HAC_2","0.000"
"370041","HAC_2","0.000"
"370047","HAC_2","0.000"
"370048","HAC_2","0.000"
"370049","HAC_2","0.000"
"370051","HAC_2","0.000"
"370054","HAC_2","0.000"
"370056","HAC_2","0.000"
"370057","HAC_2","0.000"
"370065","HAC_2","0.000"
"370072","HAC_2","0.000"
"370078","HAC_2","0.000"
"370080","HAC_2","0.000"
"370083","HAC_2","0.000"
"370089","HAC_2","0.000"
"370091","HAC_2","0.000"
"370093","HAC_2","0.000"
"370094","HAC_2","0.000"
"370097","HAC_2","0.000"
"370099","HAC_2","0.000"
"370100","HAC_2","0.000"
"370103","HAC_2","0.000"
"370106","HAC_2","0.000"
"370112","HAC_2","0.000"
"370113","HAC_2","0.000"
"370114","HAC_2","0.000"
"370138","HAC_2","0.000"
"370139","HAC_2","0.000"
"370149","HAC_2","0.000"
"370153","HAC_2","0.000"
"370156","HAC_2","0.000"
"370158","HAC_2","0.000"
"370166","HAC_2","0.000"
"370169","HAC_2","0.000"
"370170","HAC_2","0.000"
"370171","HAC_2","0.000"
"370172","HAC_2","0.000"
"370173","HAC_2","0.000"
"370178","HAC_2","0.000"
"370180","HAC_2","0.000"
"370183","HAC_2","0.000"
"370190","HAC_2","0.000"
"370192","HAC_2","0.000"
"370199","HAC_2","0.000"
"370201","HAC_2","0.000"
"370202","HAC_2","0.000"
"370203","HAC_2","0.000"
"370206","HAC_2","0.000"
"370210","HAC_2","0.000"
"370211","HAC_2","0.000"
"370212","HAC_2","0.000"
"370215","HAC_2","0.000"
"370216","HAC_2","0.000"
"370218","HAC_2","0.000"
"370220","HAC_2","0.000"
"370222","HAC_2","0.000"
"370225","HAC_2","0.000"
"370227","HAC_2","0.000"
"370228","HAC_2","0.000"
"370229","HAC_2","0.000"
"370232","HAC_2","0.000"
"370233","HAC_2","N/A"
"370234","HAC_2","0.000"
"370235","HAC_2","N/A"
"371300","HAC_2","N/A"
"371301","HAC_2","N/A"
"371302","HAC_2","N/A"
"371304","HAC_2","N/A"
"371306","HAC_2","N/A"
"371307","HAC_2","N/A"
"371309","HAC_2","N/A"
"371310","HAC_2","N/A"
"371311","HAC_2","N/A"
"371312","HAC_2","N/A"
"371313","HAC_2","N/A"
"371314","HAC_2","N/A"
"371316","HAC_2","N/A"
"371317","HAC_2","N/A"
"371318","HAC_2","N/A"
"371319","HAC_2","N/A"
"371320","HAC_2","N/A"
"371321","HAC_2","N/A"
"371322","HAC_2","N/A"
"371323","HAC_2","N/A"
"371324","HAC_2","N/A"
"371325","HAC_2","N/A"
"371326","HAC_2","N/A"
"371327","HAC_2","N/A"
"371328","HAC_2","N/A"
"371329","HAC_2","N/A"
"371330","HAC_2","N/A"
"371331","HAC_2","N/A"
"371332","HAC_2","N/A"
"371333","HAC_2","N/A"
"371334","HAC_2","N/A"
"371335","HAC_2","N/A"
"380001","HAC_2","0.000"
"380002","HAC_2","0.000"
"380004","HAC_2","0.000"
"380005","HAC_2","0.000"
"380007","HAC_2","0.000"
"380009","HAC_2","0.000"
"380014","HAC_2","0.000"
"380017","HAC_2","0.000"
"380018","HAC_2","0.000"
"380020","HAC_2","0.000"
"380021","HAC_2","0.000"
"380022","HAC_2","0.000"
"380025","HAC_2","0.000"
"380027","HAC_2","0.000"
"380029","HAC_2","0.000"
"380033","HAC_2","0.000"
"380037","HAC_2","0.000"
"380038","HAC_2","0.000"
"380040","HAC_2","0.000"
"380047","HAC_2","0.000"
"380050","HAC_2","0.000"
"380051","HAC_2","0.000"
"380052","HAC_2","0.000"
"380056","HAC_2","0.000"
"380060","HAC_2","0.000"
"380061","HAC_2","0.000"
"380071","HAC_2","0.000"
"380075","HAC_2","0.000"
"380082","HAC_2","0.000"
"380089","HAC_2","0.000"
"380090","HAC_2","0.000"
"380091","HAC_2","0.000"
"380102","HAC_2","0.000"
"381301","HAC_2","N/A"
"381302","HAC_2","N/A"
"381303","HAC_2","N/A"
"381304","HAC_2","N/A"
"381305","HAC_2","N/A"
"381306","HAC_2","N/A"
"381307","HAC_2","N/A"
"381308","HAC_2","N/A"
"381309","HAC_2","N/A"
"381310","HAC_2","N/A"
"381311","HAC_2","N/A"
"381312","HAC_2","N/A"
"381313","HAC_2","N/A"
"381314","HAC_2","N/A"
"381315","HAC_2","N/A"
"381316","HAC_2","N/A"
"381317","HAC_2","N/A"
"381318","HAC_2","N/A"
"381319","HAC_2","N/A"
"381320","HAC_2","N/A"
"381321","HAC_2","N/A"
"381322","HAC_2","N/A"
"381323","HAC_2","N/A"
"381324","HAC_2","N/A"
"381325","HAC_2","N/A"
"390001","HAC_2","0.000"
"390002","HAC_2","0.000"
"390003","HAC_2","0.000"
"390004","HAC_2","0.000"
"390006","HAC_2","0.000"
"390008","HAC_2","0.000"
"390009","HAC_2","0.109"
"390012","HAC_2","0.000"
"390013","HAC_2","0.000"
"390016","HAC_2","0.000"
"390019","HAC_2","0.000"
"390025","HAC_2","0.000"
"390026","HAC_2","0.000"
"390027","HAC_2","0.000"
"390028","HAC_2","0.000"
"390030","HAC_2","0.000"
"390031","HAC_2","0.000"
"390032","HAC_2","0.000"
"390035","HAC_2","0.000"
"390036","HAC_2","0.000"
"390037","HAC_2","0.000"
"390039","HAC_2","0.000"
"390041","HAC_2","0.000"
"390042","HAC_2","0.000"
"390043","HAC_2","0.000"
"390044","HAC_2","0.000"
"390045","HAC_2","0.000"
"390046","HAC_2","0.000"
"390048","HAC_2","0.000"
"390049","HAC_2","0.000"
"390050","HAC_2","0.000"
"390052","HAC_2","0.000"
"390056","HAC_2","0.000"
"390057","HAC_2","0.000"
"390058","HAC_2","0.000"
"390061","HAC_2","0.000"
"390062","HAC_2","0.000"
"390063","HAC_2","0.000"
"390065","HAC_2","0.000"
"390066","HAC_2","0.000"
"390067","HAC_2","0.000"
"390068","HAC_2","0.000"
"390070","HAC_2","0.000"
"390071","HAC_2","0.000"
"390072","HAC_2","0.000"
"390073","HAC_2","0.000"
"390076","HAC_2","0.000"
"390079","HAC_2","0.000"
"390080","HAC_2","0.000"
"390081","HAC_2","0.000"
"390084","HAC_2","0.000"
"390086","HAC_2","0.000"
"390090","HAC_2","0.000"
"390091","HAC_2","0.000"
"390093","HAC_2","0.000"
"390095","HAC_2","0.000"
"390096","HAC_2","0.000"
"390097","HAC_2","0.000"
"390100","HAC_2","0.000"
"390101","HAC_2","0.000"
"390102","HAC_2","0.000"
"390104","HAC_2","0.000"
"390107","HAC_2","0.000"
"390108","HAC_2","0.000"
"390110","HAC_2","0.000"
"390111","HAC_2","0.072"
"390112","HAC_2","0.000"
"390113","HAC_2","0.000"
"390114","HAC_2","0.000"
"390115","HAC_2","0.000"
"390116","HAC_2","0.000"
"390117","HAC_2","0.000"
"390118","HAC_2","0.000"
"390119","HAC_2","0.000"
"390122","HAC_2","0.000"
"390123","HAC_2","0.000"
"390125","HAC_2","0.000"
"390127","HAC_2","0.000"
"390130","HAC_2","0.000"
"390132","HAC_2","0.000"
"390133","HAC_2","0.000"
"390137","HAC_2","0.000"
"390138","HAC_2","0.000"
"390139","HAC_2","0.000"
"390142","HAC_2","0.000"
"390145","HAC_2","0.000"
"390146","HAC_2","0.000"
"390147","HAC_2","0.000"
"390150","HAC_2","0.000"
"390151","HAC_2","0.000"
"390153","HAC_2","0.000"
"390154","HAC_2","0.000"
"390156","HAC_2","0.000"
"390157","HAC_2","0.000"
"390160","HAC_2","0.000"
"390162","HAC_2","0.000"
"390163","HAC_2","0.000"
"390164","HAC_2","0.000"
"390168","HAC_2","0.000"
"390173","HAC_2","0.000"
"390174","HAC_2","0.000"
"390178","HAC_2","0.000"
"390179","HAC_2","0.000"
"390180","HAC_2","0.000"
"390183","HAC_2","0.000"
"390184","HAC_2","0.000"
"390185","HAC_2","0.000"
"390189","HAC_2","0.000"
"390192","HAC_2","0.000"
"390194","HAC_2","0.000"
"390195","HAC_2","0.000"
"390197","HAC_2","0.000"
"390198","HAC_2","0.000"
"390199","HAC_2","0.000"
"390201","HAC_2","0.000"
"390203","HAC_2","0.000"
"390204","HAC_2","0.000"
"390211","HAC_2","0.000"
"390217","HAC_2","0.000"
"390219","HAC_2","0.000"
"390220","HAC_2","0.000"
"390222","HAC_2","0.000"
"390223","HAC_2","0.000"
"390225","HAC_2","0.000"
"390226","HAC_2","0.000"
"390228","HAC_2","0.000"
"390231","HAC_2","0.000"
"390233","HAC_2","0.000"
"390236","HAC_2","0.000"
"390237","HAC_2","0.000"
"390256","HAC_2","0.000"
"390258","HAC_2","0.000"
"390263","HAC_2","0.000"
"390265","HAC_2","0.000"
"390266","HAC_2","0.000"
"390267","HAC_2","0.000"
"390268","HAC_2","0.000"
"390270","HAC_2","0.000"
"390272","HAC_2","0.000"
"390278","HAC_2","0.000"
"390290","HAC_2","0.000"
"390304","HAC_2","0.000"
"390307","HAC_2","0.000"
"390312","HAC_2","0.000"
"390313","HAC_2","0.000"
"390314","HAC_2","0.000"
"390316","HAC_2","0.000"
"390318","HAC_2","0.000"
"390321","HAC_2","0.000"
"390322","HAC_2","0.000"
"390323","HAC_2","0.000"
"390324","HAC_2","N/A"
"390325","HAC_2","N/A"
"391300","HAC_2","N/A"
"391301","HAC_2","N/A"
"391303","HAC_2","N/A"
"391305","HAC_2","N/A"
"391306","HAC_2","N/A"
"391308","HAC_2","N/A"
"391311","HAC_2","N/A"
"391312","HAC_2","N/A"
"391313","HAC_2","N/A"
"393302","HAC_2","N/A"
"393303","HAC_2","N/A"
"400001","HAC_2","N/A"
"400003","HAC_2","N/A"
"400004","HAC_2","N/A"
"400005","HAC_2","N/A"
"400006","HAC_2","N/A"
"400007","HAC_2","N/A"
"400009","HAC_2","N/A"
"400010","HAC_2","N/A"
"400011","HAC_2","N/A"
"400012","HAC_2","N/A"
"400013","HAC_2","N/A"
"400014","HAC_2","N/A"
"400015","HAC_2","N/A"
"400016","HAC_2","N/A"
"400018","HAC_2","N/A"
"400019","HAC_2","N/A"
"400021","HAC_2","N/A"
"400022","HAC_2","N/A"
"400024","HAC_2","N/A"
"400026","HAC_2","N/A"
"400032","HAC_2","N/A"
"400044","HAC_2","N/A"
"400048","HAC_2","N/A"
"400061","HAC_2","N/A"
"400079","HAC_2","N/A"
"400087","HAC_2","N/A"
"400098","HAC_2","N/A"
"400102","HAC_2","N/A"
"400103","HAC_2","N/A"
"400104","HAC_2","N/A"
"400105","HAC_2","N/A"
"400106","HAC_2","N/A"
"400109","HAC_2","N/A"
"400110","HAC_2","N/A"
"400111","HAC_2","N/A"
"400112","HAC_2","N/A"
"400113","HAC_2","N/A"
"400115","HAC_2","N/A"
"400117","HAC_2","N/A"
"400118","HAC_2","N/A"
"400120","HAC_2","N/A"
"400121","HAC_2","N/A"
"400124","HAC_2","N/A"
"400125","HAC_2","N/A"
"400126","HAC_2","N/A"
"400127","HAC_2","N/A"
"400128","HAC_2","N/A"
"400130","HAC_2","N/A"
"410001","HAC_2","0.000"
"410004","HAC_2","0.000"
"410005","HAC_2","0.000"
"410006","HAC_2","0.000"
"410007","HAC_2","0.000"
"410008","HAC_2","0.000"
"410009","HAC_2","0.000"
"410010","HAC_2","0.000"
"410011","HAC_2","0.000"
"410012","HAC_2","0.000"
"410013","HAC_2","0.000"
"420002","HAC_2","0.000"
"420004","HAC_2","0.000"
"420005","HAC_2","0.000"
"420007","HAC_2","0.054"
"420009","HAC_2","0.000"
"420010","HAC_2","0.000"
"420011","HAC_2","0.000"
"420015","HAC_2","0.000"
"420016","HAC_2","0.000"
"420018","HAC_2","0.000"
"420019","HAC_2","0.000"
"420020","HAC_2","0.000"
"420023","HAC_2","0.000"
"420026","HAC_2","0.000"
"420027","HAC_2","0.000"
"420030","HAC_2","0.000"
"420033","HAC_2","0.000"
"420036","HAC_2","0.000"
"420037","HAC_2","0.000"
"420038","HAC_2","0.000"
"420039","HAC_2","0.000"
"420043","HAC_2","0.000"
"420048","HAC_2","0.000"
"420049","HAC_2","0.000"
"420051","HAC_2","0.000"
"420053","HAC_2","0.000"
"420054","HAC_2","0.000"
"420055","HAC_2","0.000"
"420056","HAC_2","0.000"
"420057","HAC_2","0.000"
"420062","HAC_2","0.000"
"420064","HAC_2","0.000"
"420065","HAC_2","0.000"
"420066","HAC_2","0.000"
"420067","HAC_2","0.000"
"420068","HAC_2","0.000"
"420069","HAC_2","0.000"
"420070","HAC_2","0.000"
"420071","HAC_2","0.000"
"420072","HAC_2","0.000"
"420073","HAC_2","0.000"
"420078","HAC_2","0.057"
"420079","HAC_2","0.000"
"420080","HAC_2","0.000"
"420082","HAC_2","0.000"
"420083","HAC_2","0.000"
"420085","HAC_2","0.000"
"420086","HAC_2","0.000"
"420087","HAC_2","0.000"
"420089","HAC_2","0.000"
"420091","HAC_2","0.000"
"420098","HAC_2","0.000"
"420101","HAC_2","0.000"
"420102","HAC_2","0.000"
"420103","HAC_2","0.000"
"421301","HAC_2","N/A"
"421302","HAC_2","N/A"
"421303","HAC_2","N/A"
"421304","HAC_2","N/A"
"430005","HAC_2","0.000"
"430008","HAC_2","0.000"
"430012","HAC_2","0.000"
"430013","HAC_2","0.000"
"430014","HAC_2","0.000"
"430015","HAC_2","0.000"
"430016","HAC_2","0.000"
"430027","HAC_2","0.000"
"430048","HAC_2","0.000"
"430077","HAC_2","0.000"
"430081","HAC_2","0.000"
"430082","HAC_2","0.000"
"430083","HAC_2","0.000"
"430084","HAC_2","0.000"
"430089","HAC_2","0.000"
"430090","HAC_2","0.000"
"430091","HAC_2","0.000"
"430092","HAC_2","0.000"
"430093","HAC_2","0.000"
"430094","HAC_2","0.000"
"430095","HAC_2","0.000"
"430096","HAC_2","0.000"
"431300","HAC_2","N/A"
"431306","HAC_2","N/A"
"431310","HAC_2","N/A"
"431311","HAC_2","N/A"
"431315","HAC_2","N/A"
"431316","HAC_2","N/A"
"431317","HAC_2","N/A"
"431320","HAC_2","N/A"
"431321","HAC_2","N/A"
"431322","HAC_2","N/A"
"431323","HAC_2","N/A"
"431324","HAC_2","N/A"
"431325","HAC_2","N/A"
"431326","HAC_2","N/A"
"431327","HAC_2","N/A"
"431329","HAC_2","N/A"
"431330","HAC_2","N/A"
"431331","HAC_2","N/A"
"431332","HAC_2","N/A"
"431334","HAC_2","N/A"
"431335","HAC_2","N/A"
"431336","HAC_2","N/A"
"431337","HAC_2","N/A"
"431338","HAC_2","N/A"
"440001","HAC_2","0.000"
"440002","HAC_2","0.000"
"440003","HAC_2","0.000"
"440006","HAC_2","0.000"
"440007","HAC_2","0.000"
"440008","HAC_2","0.000"
"440009","HAC_2","0.000"
"440010","HAC_2","0.000"
"440011","HAC_2","0.000"
"440012","HAC_2","0.000"
"440015","HAC_2","0.000"
"440016","HAC_2","0.000"
"440017","HAC_2","0.000"
"440018","HAC_2","0.000"
"440020","HAC_2","0.000"
"440025","HAC_2","0.000"
"440029","HAC_2","0.000"
"440030","HAC_2","0.000"
"440031","HAC_2","0.000"
"440032","HAC_2","0.000"
"440033","HAC_2","0.000"
"440034","HAC_2","0.000"
"440035","HAC_2","0.000"
"440039","HAC_2","0.054"
"440040","HAC_2","0.000"
"440046","HAC_2","0.000"
"440047","HAC_2","0.000"
"440048","HAC_2","0.038"
"440049","HAC_2","0.000"
"440050","HAC_2","0.000"
"440051","HAC_2","0.000"
"440053","HAC_2","0.000"
"440054","HAC_2","0.000"
"440056","HAC_2","0.000"
"440057","HAC_2","0.000"
