"Provider ID","Measure ID","Score","Footnote","Measure Start Date","Measure End Date"
"200021","SPP_1","0.95",,"01/01/2012","12/31/2012"
"200024","SPP_1","0.97",,"01/01/2012","12/31/2012"
"200025","SPP_1","0.91",,"01/01/2012","12/31/2012"
"200031","SPP_1","0.89",,"01/01/2012","12/31/2012"
"200033","SPP_1","0.99",,"01/01/2012","12/31/2012"
"200034","SPP_1","0.97",,"01/01/2012","12/31/2012"
"200037","SPP_1","0.88",,"01/01/2012","12/31/2012"
"200039","SPP_1","0.98",,"01/01/2012","12/31/2012"
"200040","SPP_1","0.95",,"01/01/2012","12/31/2012"
"200041","SPP_1","0.98",,"01/01/2012","12/31/2012"
"200050","SPP_1","0.94",,"01/01/2012","12/31/2012"
"200052","SPP_1","0.87",,"01/01/2012","12/31/2012"
"200063","SPP_1","0.94",,"01/01/2012","12/31/2012"
"220001","SPP_1","1.05",,"01/01/2012","12/31/2012"
"220002","SPP_1","1.06",,"01/01/2012","12/31/2012"
"220008","SPP_1","1.08",,"01/01/2012","12/31/2012"
"220010","SPP_1","1.10",,"01/01/2012","12/31/2012"
"220011","SPP_1","1.06",,"01/01/2012","12/31/2012"
"220012","SPP_1","1.03",,"01/01/2012","12/31/2012"
"220015","SPP_1","1.04",,"01/01/2012","12/31/2012"
"220016","SPP_1","0.99",,"01/01/2012","12/31/2012"
"220017","SPP_1","1.01",,"01/01/2012","12/31/2012"
"220019","SPP_1","1.00",,"01/01/2012","12/31/2012"
"220020","SPP_1","1.02",,"01/01/2012","12/31/2012"
"220024","SPP_1","1.00",,"01/01/2012","12/31/2012"
"220029","SPP_1","1.08",,"01/01/2012","12/31/2012"
"220030","SPP_1","1.06",,"01/01/2012","12/31/2012"
"220031","SPP_1","1.02",,"01/01/2012","12/31/2012"
"220033","SPP_1","1.04",,"01/01/2012","12/31/2012"
"220035","SPP_1","1.04",,"01/01/2012","12/31/2012"
"220036","SPP_1","1.05",,"01/01/2012","12/31/2012"
"220046","SPP_1","1.00",,"01/01/2012","12/31/2012"
"220049","SPP_1","1.07",,"01/01/2012","12/31/2012"
"220050","SPP_1","1.05",,"01/01/2012","12/31/2012"
"220051","SPP_1","1.04",,"01/01/2012","12/31/2012"
"220052","SPP_1","1.02",,"01/01/2012","12/31/2012"
"220058","SPP_1","1.11",,"01/01/2012","12/31/2012"
"220060","SPP_1","1.04",,"01/01/2012","12/31/2012"
"220062","SPP_1","0.91",,"01/01/2012","12/31/2012"
"220063","SPP_1","0.99",,"01/01/2012","12/31/2012"
"220065","SPP_1","1.08",,"01/01/2012","12/31/2012"
"220066","SPP_1","1.04",,"01/01/2012","12/31/2012"
"220067","SPP_1","1.09",,"01/01/2012","12/31/2012"
"220070","SPP_1","1.10",,"01/01/2012","12/31/2012"
"220071","SPP_1","1.01",,"01/01/2012","12/31/2012"
"220073","SPP_1","1.09",,"01/01/2012","12/31/2012"
"220074","SPP_1","1.06",,"01/01/2012","12/31/2012"
"220075","SPP_1","1.00",,"01/01/2012","12/31/2012"
"220077","SPP_1","1.04",,"01/01/2012","12/31/2012"
"220080","SPP_1","1.11",,"01/01/2012","12/31/2012"
"220082","SPP_1","1.04",,"01/01/2012","12/31/2012"
"220083","SPP_1","0.98",,"01/01/2012","12/31/2012"
"220084","SPP_1","1.04",,"01/01/2012","12/31/2012"
"220086","SPP_1","1.04",,"01/01/2012","12/31/2012"
"220088","SPP_1","1.01",,"01/01/2012","12/31/2012"
"220090","SPP_1","1.03",,"01/01/2012","12/31/2012"
"220095","SPP_1","0.97",,"01/01/2012","12/31/2012"
"220098","SPP_1","1.13",,"01/01/2012","12/31/2012"
"220100","SPP_1","1.07",,"01/01/2012","12/31/2012"
"220101","SPP_1","1.01",,"01/01/2012","12/31/2012"
"220105","SPP_1","1.02",,"01/01/2012","12/31/2012"
"220108","SPP_1","0.96",,"01/01/2012","12/31/2012"
"220110","SPP_1","1.01",,"01/01/2012","12/31/2012"
"220111","SPP_1","1.06",,"01/01/2012","12/31/2012"
"220116","SPP_1","1.04",,"01/01/2012","12/31/2012"
"220119","SPP_1","1.04",,"01/01/2012","12/31/2012"
"220126","SPP_1","1.01",,"01/01/2012","12/31/2012"
"220135","SPP_1","1.00",,"01/01/2012","12/31/2012"
"220163","SPP_1","1.08",,"01/01/2012","12/31/2012"
"220171","SPP_1","1.02",,"01/01/2012","12/31/2012"
"220174","SPP_1","1.13",,"01/01/2012","12/31/2012"
"220175","SPP_1","1.03",,"01/01/2012","12/31/2012"
"220176","SPP_1","1.01",,"01/01/2012","12/31/2012"
"220177","SPP_1","0.87",,"01/01/2012","12/31/2012"
"230002","SPP_1","1.06",,"01/01/2012","12/31/2012"
"230003","SPP_1","0.91",,"01/01/2012","12/31/2012"
"230004","SPP_1","0.98",,"01/01/2012","12/31/2012"
"230005","SPP_1","0.95",,"01/01/2012","12/31/2012"
"230013","SPP_1","0.96",,"01/01/2012","12/31/2012"
"230015","SPP_1","0.95",,"01/01/2012","12/31/2012"
"230017","SPP_1","0.93",,"01/01/2012","12/31/2012"
"230019","SPP_1","0.98",,"01/01/2012","12/31/2012"
"230020","SPP_1","1.02",,"01/01/2012","12/31/2012"
"230021","SPP_1","0.95",,"01/01/2012","12/31/2012"
"230022","SPP_1","0.96",,"01/01/2012","12/31/2012"
"230024","SPP_1","1.04",,"01/01/2012","12/31/2012"
"230029","SPP_1","1.02",,"01/01/2012","12/31/2012"
"230030","SPP_1","0.97",,"01/01/2012","12/31/2012"
"230031","SPP_1","0.95",,"01/01/2012","12/31/2012"
"230035","SPP_1","0.91",,"01/01/2012","12/31/2012"
"230036","SPP_1","1.02",,"01/01/2012","12/31/2012"
"230037","SPP_1","0.99",,"01/01/2012","12/31/2012"
"230038","SPP_1","0.97",,"01/01/2012","12/31/2012"
"230040","SPP_1","0.90",,"01/01/2012","12/31/2012"
"230041","SPP_1","1.00",,"01/01/2012","12/31/2012"
"230046","SPP_1","1.00",,"01/01/2012","12/31/2012"
"230047","SPP_1","1.04",,"01/01/2012","12/31/2012"
"230053","SPP_1","0.98",,"01/01/2012","12/31/2012"
"230054","SPP_1","0.95",,"01/01/2012","12/31/2012"
"230055","SPP_1","0.93",,"01/01/2012","12/31/2012"
"230058","SPP_1","0.90",,"01/01/2012","12/31/2012"
"230059","SPP_1","0.94",,"01/01/2012","12/31/2012"
"230066","SPP_1","0.99",,"01/01/2012","12/31/2012"
"230069","SPP_1","0.94",,"01/01/2012","12/31/2012"
"230070","SPP_1","0.98",,"01/01/2012","12/31/2012"
"230071","SPP_1","1.11",,"01/01/2012","12/31/2012"
"230072","SPP_1","0.92",,"01/01/2012","12/31/2012"
"230075","SPP_1","0.99",,"01/01/2012","12/31/2012"
"230077","SPP_1","1.00",,"01/01/2012","12/31/2012"
"230078","SPP_1","0.96",,"01/01/2012","12/31/2012"
"230080","SPP_1","0.93",,"01/01/2012","12/31/2012"
"230081","SPP_1","0.88",,"01/01/2012","12/31/2012"
"230085","SPP_1","0.91",,"01/01/2012","12/31/2012"
"230089","SPP_1","0.99",,"01/01/2012","12/31/2012"
"230092","SPP_1","0.97",,"01/01/2012","12/31/2012"
"230093","SPP_1","0.89",,"01/01/2012","12/31/2012"
"230095","SPP_1","0.98",,"01/01/2012","12/31/2012"
"230096","SPP_1","0.95",,"01/01/2012","12/31/2012"
"230097","SPP_1","0.90",,"01/01/2012","12/31/2012"
"230099","SPP_1","1.03",,"01/01/2012","12/31/2012"
"230100","SPP_1","0.91",,"01/01/2012","12/31/2012"
"230104","SPP_1","0.99",,"01/01/2012","12/31/2012"
"230105","SPP_1","0.94",,"01/01/2012","12/31/2012"
"230106","SPP_1","0.88",,"01/01/2012","12/31/2012"
"230108","SPP_1","0.87",,"01/01/2012","12/31/2012"
"230110","SPP_1","0.90",,"01/01/2012","12/31/2012"
"230117","SPP_1","0.93",,"01/01/2012","12/31/2012"
"230118","SPP_1","0.88",,"01/01/2012","12/31/2012"
"230121","SPP_1","0.95",,"01/01/2012","12/31/2012"
"230130","SPP_1","1.02",,"01/01/2012","12/31/2012"
"230132","SPP_1","0.98",,"01/01/2012","12/31/2012"
"230133","SPP_1","0.91",,"01/01/2012","12/31/2012"
"230141","SPP_1","0.96",,"01/01/2012","12/31/2012"
"230142","SPP_1","1.07",,"01/01/2012","12/31/2012"
"230146","SPP_1","0.99",,"01/01/2012","12/31/2012"
"230151","SPP_1","1.05",,"01/01/2012","12/31/2012"
"230156","SPP_1","0.97",,"01/01/2012","12/31/2012"
"230165","SPP_1","1.02",,"01/01/2012","12/31/2012"
"230167","SPP_1","0.94",,"01/01/2012","12/31/2012"
"230174","SPP_1","0.93",,"01/01/2012","12/31/2012"
"230176","SPP_1","1.02",,"01/01/2012","12/31/2012"
"230180","SPP_1","0.88",,"01/01/2012","12/31/2012"
"230193","SPP_1","0.90",,"01/01/2012","12/31/2012"
"230195","SPP_1","1.04",,"01/01/2012","12/31/2012"
"230197","SPP_1","0.95",,"01/01/2012","12/31/2012"
"230207","SPP_1","1.01",,"01/01/2012","12/31/2012"
"230208","SPP_1","0.94",,"01/01/2012","12/31/2012"
"230216","SPP_1","0.94",,"01/01/2012","12/31/2012"
"230217","SPP_1","0.92",,"01/01/2012","12/31/2012"
"230222","SPP_1","0.90",,"01/01/2012","12/31/2012"
"230227","SPP_1","0.97",,"01/01/2012","12/31/2012"
"230230","SPP_1","0.98",,"01/01/2012","12/31/2012"
"230236","SPP_1","0.93",,"01/01/2012","12/31/2012"
"230239","SPP_1","0.90",,"01/01/2012","12/31/2012"
"230241","SPP_1","0.99",,"01/01/2012","12/31/2012"
"230244","SPP_1","1.07",,"01/01/2012","12/31/2012"
"230254","SPP_1","1.04",,"01/01/2012","12/31/2012"
"230259","SPP_1","0.94",,"01/01/2012","12/31/2012"
"230264","SPP_1","Not Available","1","01/01/2012","12/31/2012"
"230269","SPP_1","1.01",,"01/01/2012","12/31/2012"
"230270","SPP_1","1.10",,"01/01/2012","12/31/2012"
"230273","SPP_1","1.01",,"01/01/2012","12/31/2012"
"230275","SPP_1","0.91",,"01/01/2012","12/31/2012"
"230277","SPP_1","1.01",,"01/01/2012","12/31/2012"
"230279","SPP_1","0.73",,"01/01/2012","12/31/2012"
"230297","SPP_1","1.01",,"01/01/2012","12/31/2012"
"230301","SPP_1","0.94",,"01/01/2012","12/31/2012"
"230302","SPP_1","1.01",,"01/01/2012","12/31/2012"
"240001","SPP_1","0.93",,"01/01/2012","12/31/2012"
"240002","SPP_1","0.97",,"01/01/2012","12/31/2012"
"240004","SPP_1","0.92",,"01/01/2012","12/31/2012"
"240006","SPP_1","0.89",,"01/01/2012","12/31/2012"
"240010","SPP_1","0.94",,"01/01/2012","12/31/2012"
"240014","SPP_1","0.81",,"01/01/2012","12/31/2012"
"240018","SPP_1","0.83",,"01/01/2012","12/31/2012"
"240019","SPP_1","0.96",,"01/01/2012","12/31/2012"
"240020","SPP_1","0.88",,"01/01/2012","12/31/2012"
"240022","SPP_1","0.84",,"01/01/2012","12/31/2012"
"240030","SPP_1","0.94",,"01/01/2012","12/31/2012"
"240036","SPP_1","0.89",,"01/01/2012","12/31/2012"
"240038","SPP_1","0.96",,"01/01/2012","12/31/2012"
"240040","SPP_1","0.88",,"01/01/2012","12/31/2012"
"240043","SPP_1","0.90",,"01/01/2012","12/31/2012"
"240044","SPP_1","0.86",,"01/01/2012","12/31/2012"
"240047","SPP_1","0.98",,"01/01/2012","12/31/2012"
"240050","SPP_1","0.87",,"01/01/2012","12/31/2012"
"240052","SPP_1","0.96",,"01/01/2012","12/31/2012"
"240053","SPP_1","0.92",,"01/01/2012","12/31/2012"
"240056","SPP_1","0.94",,"01/01/2012","12/31/2012"
"240057","SPP_1","0.93",,"01/01/2012","12/31/2012"
"240059","SPP_1","0.88",,"01/01/2012","12/31/2012"
"240061","SPP_1","0.92",,"01/01/2012","12/31/2012"
"240063","SPP_1","0.97",,"01/01/2012","12/31/2012"
"240064","SPP_1","0.87",,"01/01/2012","12/31/2012"
"240066","SPP_1","0.89",,"01/01/2012","12/31/2012"
"240069","SPP_1","0.87",,"01/01/2012","12/31/2012"
"240071","SPP_1","0.82",,"01/01/2012","12/31/2012"
"240075","SPP_1","0.85",,"01/01/2012","12/31/2012"
"240076","SPP_1","0.88",,"01/01/2012","12/31/2012"
"240078","SPP_1","0.97",,"01/01/2012","12/31/2012"
"240080","SPP_1","0.97",,"01/01/2012","12/31/2012"
"240084","SPP_1","0.87",,"01/01/2012","12/31/2012"
"240088","SPP_1","0.91",,"01/01/2012","12/31/2012"
"240093","SPP_1","0.90",,"01/01/2012","12/31/2012"
"240100","SPP_1","0.88",,"01/01/2012","12/31/2012"
"240101","SPP_1","0.94",,"01/01/2012","12/31/2012"
"240104","SPP_1","0.95",,"01/01/2012","12/31/2012"
"240106","SPP_1","0.94",,"01/01/2012","12/31/2012"
"240115","SPP_1","0.92",,"01/01/2012","12/31/2012"
"240132","SPP_1","0.94",,"01/01/2012","12/31/2012"
"240141","SPP_1","0.86",,"01/01/2012","12/31/2012"
"240166","SPP_1","0.82",,"01/01/2012","12/31/2012"
"240187","SPP_1","0.86",,"01/01/2012","12/31/2012"
"240196","SPP_1","0.77",,"01/01/2012","12/31/2012"
"240206","SPP_1","0.75",,"01/01/2012","12/31/2012"
"240207","SPP_1","0.94",,"01/01/2012","12/31/2012"
"240210","SPP_1","0.91",,"01/01/2012","12/31/2012"
"240213","SPP_1","0.87",,"01/01/2012","12/31/2012"
"240214","SPP_1","0.88",,"01/01/2012","12/31/2012"
"250001","SPP_1","1.02",,"01/01/2012","12/31/2012"
"250002","SPP_1","0.92",,"01/01/2012","12/31/2012"
"250004","SPP_1","0.97",,"01/01/2012","12/31/2012"
"250006","SPP_1","0.93",,"01/01/2012","12/31/2012"
"250007","SPP_1","1.02",,"01/01/2012","12/31/2012"
"250009","SPP_1","0.96",,"01/01/2012","12/31/2012"
"250010","SPP_1","0.95",,"01/01/2012","12/31/2012"
"250012","SPP_1","1.04",,"01/01/2012","12/31/2012"
"250015","SPP_1","0.98",,"01/01/2012","12/31/2012"
"250017","SPP_1","0.91",,"01/01/2012","12/31/2012"
"250019","SPP_1","1.00",,"01/01/2012","12/31/2012"
"250020","SPP_1","0.92",,"01/01/2012","12/31/2012"
"250025","SPP_1","0.96",,"01/01/2012","12/31/2012"
"250027","SPP_1","0.90",,"01/01/2012","12/31/2012"
"250031","SPP_1","1.07",,"01/01/2012","12/31/2012"
"250034","SPP_1","0.96",,"01/01/2012","12/31/2012"
"250036","SPP_1","0.99",,"01/01/2012","12/31/2012"
"250038","SPP_1","1.00",,"01/01/2012","12/31/2012"
"250040","SPP_1","1.00",,"01/01/2012","12/31/2012"
"250042","SPP_1","0.92",,"01/01/2012","12/31/2012"
"250043","SPP_1","0.84",,"01/01/2012","12/31/2012"
"250044","SPP_1","0.98",,"01/01/2012","12/31/2012"
"250048","SPP_1","0.99",,"01/01/2012","12/31/2012"
"250049","SPP_1","0.89",,"01/01/2012","12/31/2012"
"250050","SPP_1","0.98",,"01/01/2012","12/31/2012"
"250051","SPP_1","0.82",,"01/01/2012","12/31/2012"
"250057","SPP_1","0.99",,"01/01/2012","12/31/2012"
"250058","SPP_1","0.93",,"01/01/2012","12/31/2012"
"250059","SPP_1","0.92",,"01/01/2012","12/31/2012"
"250060","SPP_1","0.97",,"01/01/2012","12/31/2012"
"250061","SPP_1","0.75",,"01/01/2012","12/31/2012"
"250067","SPP_1","0.96",,"01/01/2012","12/31/2012"
"250069","SPP_1","1.13",,"01/01/2012","12/31/2012"
"250072","SPP_1","1.03",,"01/01/2012","12/31/2012"
"250077","SPP_1","0.86",,"01/01/2012","12/31/2012"
"250078","SPP_1","0.99",,"01/01/2012","12/31/2012"
"250079","SPP_1","0.97",,"01/01/2012","12/31/2012"
"250081","SPP_1","Not Available","1","01/01/2012","12/31/2012"
"250082","SPP_1","1.06",,"01/01/2012","12/31/2012"
"250084","SPP_1","1.07",,"01/01/2012","12/31/2012"
"250085","SPP_1","0.93",,"01/01/2012","12/31/2012"
"250093","SPP_1","1.02",,"01/01/2012","12/31/2012"
"250094","SPP_1","0.99",,"01/01/2012","12/31/2012"
"250095","SPP_1","0.87",,"01/01/2012","12/31/2012"
"250096","SPP_1","1.05",,"01/01/2012","12/31/2012"
"250097","SPP_1","1.00",,"01/01/2012","12/31/2012"
"250099","SPP_1","1.04",,"01/01/2012","12/31/2012"
"250100","SPP_1","0.98",,"01/01/2012","12/31/2012"
"250102","SPP_1","1.01",,"01/01/2012","12/31/2012"
"250104","SPP_1","1.00",,"01/01/2012","12/31/2012"
"250117","SPP_1","0.99",,"01/01/2012","12/31/2012"
"250122","SPP_1","1.09",,"01/01/2012","12/31/2012"
"250123","SPP_1","0.99",,"01/01/2012","12/31/2012"
"250124","SPP_1","1.03",,"01/01/2012","12/31/2012"
"250126","SPP_1","0.94",,"01/01/2012","12/31/2012"
"250128","SPP_1","1.02",,"01/01/2012","12/31/2012"
"250134","SPP_1","0.54",,"01/01/2012","12/31/2012"
"250136","SPP_1","1.00",,"01/01/2012","12/31/2012"
"250138","SPP_1","0.97",,"01/01/2012","12/31/2012"
"250141","SPP_1","0.96",,"01/01/2012","12/31/2012"
"250151","SPP_1","1.12",,"01/01/2012","12/31/2012"
"250162","SPP_1","0.98",,"01/01/2012","12/31/2012"
"260001","SPP_1","0.93",,"01/01/2012","12/31/2012"
"260004","SPP_1","0.85",,"01/01/2012","12/31/2012"
"260005","SPP_1","0.99",,"01/01/2012","12/31/2012"
"260006","SPP_1","0.95",,"01/01/2012","12/31/2012"
"260009","SPP_1","0.85",,"01/01/2012","12/31/2012"
"260011","SPP_1","0.92",,"01/01/2012","12/31/2012"
"260015","SPP_1","0.95",,"01/01/2012","12/31/2012"
"260017","SPP_1","0.98",,"01/01/2012","12/31/2012"
"260020","SPP_1","0.98",,"01/01/2012","12/31/2012"
"260022","SPP_1","0.88",,"01/01/2012","12/31/2012"
"260023","SPP_1","1.00",,"01/01/2012","12/31/2012"
"260024","SPP_1","0.89",,"01/01/2012","12/31/2012"
"260025","SPP_1","0.93",,"01/01/2012","12/31/2012"
"260027","SPP_1","1.02",,"01/01/2012","12/31/2012"
"260032","SPP_1","0.98",,"01/01/2012","12/31/2012"
"260034","SPP_1","0.94",,"01/01/2012","12/31/2012"
"260040","SPP_1","0.94",,"01/01/2012","12/31/2012"
"260047","SPP_1","0.94",,"01/01/2012","12/31/2012"
"260048","SPP_1","0.93",,"01/01/2012","12/31/2012"
"260050","SPP_1","0.97",,"01/01/2012","12/31/2012"
"260052","SPP_1","0.93",,"01/01/2012","12/31/2012"
"260057","SPP_1","0.98",,"01/01/2012","12/31/2012"
"260059","SPP_1","0.89",,"01/01/2012","12/31/2012"
"260061","SPP_1","0.87",,"01/01/2012","12/31/2012"
"260062","SPP_1","0.98",,"01/01/2012","12/31/2012"
"260064","SPP_1","0.92",,"01/01/2012","12/31/2012"
"260065","SPP_1","0.95",,"01/01/2012","12/31/2012"
"260068","SPP_1","0.93",,"01/01/2012","12/31/2012"
"260070","SPP_1","0.87",,"01/01/2012","12/31/2012"
"260074","SPP_1","0.93",,"01/01/2012","12/31/2012"
"260077","SPP_1","0.98",,"01/01/2012","12/31/2012"
"260078","SPP_1","0.90",,"01/01/2012","12/31/2012"
"260080","SPP_1","1.01",,"01/01/2012","12/31/2012"
"260081","SPP_1","0.97",,"01/01/2012","12/31/2012"
"260085","SPP_1","1.06",,"01/01/2012","12/31/2012"
"260091","SPP_1","0.98",,"01/01/2012","12/31/2012"
"260094","SPP_1","0.95",,"01/01/2012","12/31/2012"
"260095","SPP_1","1.01",,"01/01/2012","12/31/2012"
"260096","SPP_1","0.95",,"01/01/2012","12/31/2012"
"260097","SPP_1","0.92",,"01/01/2012","12/31/2012"
"260102","SPP_1","0.89",,"01/01/2012","12/31/2012"
"260104","SPP_1","1.00",,"01/01/2012","12/31/2012"
"260105","SPP_1","1.03",,"01/01/2012","12/31/2012"
"260108","SPP_1","0.95",,"01/01/2012","12/31/2012"
"260110","SPP_1","0.95",,"01/01/2012","12/31/2012"
"260113","SPP_1","1.00",,"01/01/2012","12/31/2012"
"260116","SPP_1","0.91",,"01/01/2012","12/31/2012"
"260119","SPP_1","0.94",,"01/01/2012","12/31/2012"
"260137","SPP_1","0.94",,"01/01/2012","12/31/2012"
"260138","SPP_1","1.00",,"01/01/2012","12/31/2012"
"260141","SPP_1","0.97",,"01/01/2012","12/31/2012"
"260142","SPP_1","0.90",,"01/01/2012","12/31/2012"
"260147","SPP_1","0.84",,"01/01/2012","12/31/2012"
"260160","SPP_1","0.99",,"01/01/2012","12/31/2012"
"260162","SPP_1","0.88",,"01/01/2012","12/31/2012"
"260163","SPP_1","0.90",,"01/01/2012","12/31/2012"
"260175","SPP_1","0.94",,"01/01/2012","12/31/2012"
"260176","SPP_1","0.99",,"01/01/2012","12/31/2012"
"260177","SPP_1","0.99",,"01/01/2012","12/31/2012"
"260179","SPP_1","0.95",,"01/01/2012","12/31/2012"
"260180","SPP_1","1.00",,"01/01/2012","12/31/2012"
"260183","SPP_1","1.02",,"01/01/2012","12/31/2012"
"260186","SPP_1","0.92",,"01/01/2012","12/31/2012"
"260190","SPP_1","1.01",,"01/01/2012","12/31/2012"
"260191","SPP_1","0.94",,"01/01/2012","12/31/2012"
"260193","SPP_1","1.02",,"01/01/2012","12/31/2012"
"260195","SPP_1","0.93",,"01/01/2012","12/31/2012"
"260200","SPP_1","0.94",,"01/01/2012","12/31/2012"
"260207","SPP_1","1.06",,"01/01/2012","12/31/2012"
"260209","SPP_1","0.87",,"01/01/2012","12/31/2012"
"260210","SPP_1","1.04",,"01/01/2012","12/31/2012"
"260214","SPP_1","0.95",,"01/01/2012","12/31/2012"
"260216","SPP_1","0.99",,"01/01/2012","12/31/2012"
"260219","SPP_1","0.93",,"01/01/2012","12/31/2012"
"260227","SPP_1","Not Available","1","01/01/2012","12/31/2012"
"270003","SPP_1","0.85",,"01/01/2012","12/31/2012"
"270004","SPP_1","0.90",,"01/01/2012","12/31/2012"
"270012","SPP_1","0.96",,"01/01/2012","12/31/2012"
"270014","SPP_1","0.90",,"01/01/2012","12/31/2012"
"270017","SPP_1","1.01",,"01/01/2012","12/31/2012"
"270023","SPP_1","0.90",,"01/01/2012","12/31/2012"
"270032","SPP_1","0.80",,"01/01/2012","12/31/2012"
"270049","SPP_1","0.93",,"01/01/2012","12/31/2012"
"270051","SPP_1","0.94",,"01/01/2012","12/31/2012"
"270057","SPP_1","0.92",,"01/01/2012","12/31/2012"
"270074","SPP_1","0.72",,"01/01/2012","12/31/2012"
"270086","SPP_1","0.85",,"01/01/2012","12/31/2012"
"270087","SPP_1","0.88",,"01/01/2012","12/31/2012"
"280003","SPP_1","1.02",,"01/01/2012","12/31/2012"
"280009","SPP_1","0.98",,"01/01/2012","12/31/2012"
"280013","SPP_1","0.98",,"01/01/2012","12/31/2012"
"280020","SPP_1","1.00",,"01/01/2012","12/31/2012"
"280023","SPP_1","0.98",,"01/01/2012","12/31/2012"
"280030","SPP_1","1.04",,"01/01/2012","12/31/2012"
"280032","SPP_1","0.95",,"01/01/2012","12/31/2012"
"280040","SPP_1","1.02",,"01/01/2012","12/31/2012"
"280060","SPP_1","1.00",,"01/01/2012","12/31/2012"
"280061","SPP_1","0.90",,"01/01/2012","12/31/2012"
"280065","SPP_1","0.96",,"01/01/2012","12/31/2012"
"280077","SPP_1","1.02",,"01/01/2012","12/31/2012"
"280081","SPP_1","1.02",,"01/01/2012","12/31/2012"
"280105","SPP_1","1.06",,"01/01/2012","12/31/2012"
"280111","SPP_1","0.93",,"01/01/2012","12/31/2012"
"280125","SPP_1","1.03",,"01/01/2012","12/31/2012"
"280127","SPP_1","0.91",,"01/01/2012","12/31/2012"
"280128","SPP_1","0.98",,"01/01/2012","12/31/2012"
"280129","SPP_1","0.93",,"01/01/2012","12/31/2012"
"280130","SPP_1","1.01",,"01/01/2012","12/31/2012"
"280131","SPP_1","0.88",,"01/01/2012","12/31/2012"
"280132","SPP_1","1.05",,"01/01/2012","12/31/2012"
"280133","SPP_1","1.03",,"01/01/2012","12/31/2012"
"290001","SPP_1","0.98",,"01/01/2012","12/31/2012"
"290002","SPP_1","0.72",,"01/01/2012","12/31/2012"
"290003","SPP_1","1.16",,"01/01/2012","12/31/2012"
"290005","SPP_1","1.19",,"01/01/2012","12/31/2012"
"290006","SPP_1","0.88",,"01/01/2012","12/31/2012"
"290007","SPP_1","1.05",,"01/01/2012","12/31/2012"
"290008","SPP_1","0.95",,"01/01/2012","12/31/2012"
"290009","SPP_1","0.94",,"01/01/2012","12/31/2012"
"290012","SPP_1","1.18",,"01/01/2012","12/31/2012"
"290019","SPP_1","0.98",,"01/01/2012","12/31/2012"
"290020","SPP_1","0.86",,"01/01/2012","12/31/2012"
"290021","SPP_1","1.17",,"01/01/2012","12/31/2012"
"290022","SPP_1","1.14",,"01/01/2012","12/31/2012"
"290032","SPP_1","0.94",,"01/01/2012","12/31/2012"
"290039","SPP_1","1.09",,"01/01/2012","12/31/2012"
"290041","SPP_1","1.12",,"01/01/2012","12/31/2012"
"290045","SPP_1","1.09",,"01/01/2012","12/31/2012"
"290046","SPP_1","1.17",,"01/01/2012","12/31/2012"
"290047","SPP_1","1.08",,"01/01/2012","12/31/2012"
"290049","SPP_1","0.89",,"01/01/2012","12/31/2012"
"290051","SPP_1","0.89",,"01/01/2012","12/31/2012"
"290053","SPP_1","1.18",,"01/01/2012","12/31/2012"
"290054","SPP_1","1.10",,"01/01/2012","12/31/2012"
"300001","SPP_1","1.01",,"01/01/2012","12/31/2012"
"300003","SPP_1","0.99",,"01/01/2012","12/31/2012"
"300005","SPP_1","1.03",,"01/01/2012","12/31/2012"
"300011","SPP_1","1.02",,"01/01/2012","12/31/2012"
"300012","SPP_1","1.05",,"01/01/2012","12/31/2012"
"300014","SPP_1","1.05",,"01/01/2012","12/31/2012"
"300017","SPP_1","1.08",,"01/01/2012","12/31/2012"
"300018","SPP_1","1.03",,"01/01/2012","12/31/2012"
"300019","SPP_1","0.99",,"01/01/2012","12/31/2012"
"300020","SPP_1","1.02",,"01/01/2012","12/31/2012"
"300023","SPP_1","1.00",,"01/01/2012","12/31/2012"
"300029","SPP_1","1.02",,"01/01/2012","12/31/2012"
"300034","SPP_1","1.04",,"01/01/2012","12/31/2012"
"310001","SPP_1","1.11",,"01/01/2012","12/31/2012"
"310002","SPP_1","1.12",,"01/01/2012","12/31/2012"
"310003","SPP_1","1.07",,"01/01/2012","12/31/2012"
"310005","SPP_1","1.02",,"01/01/2012","12/31/2012"
"310006","SPP_1","1.11",,"01/01/2012","12/31/2012"
"310008","SPP_1","1.08",,"01/01/2012","12/31/2012"
"310009","SPP_1","1.13",,"01/01/2012","12/31/2012"
"310010","SPP_1","1.07",,"01/01/2012","12/31/2012"
"310011","SPP_1","0.98",,"01/01/2012","12/31/2012"
"310012","SPP_1","1.09",,"01/01/2012","12/31/2012"
"310014","SPP_1","1.03",,"01/01/2012","12/31/2012"
"310015","SPP_1","1.06",,"01/01/2012","12/31/2012"
"310016","SPP_1","1.11",,"01/01/2012","12/31/2012"
"310017","SPP_1","1.09",,"01/01/2012","12/31/2012"
"310019","SPP_1","1.11",,"01/01/2012","12/31/2012"
"310021","SPP_1","1.11",,"01/01/2012","12/31/2012"
"310022","SPP_1","1.04",,"01/01/2012","12/31/2012"
"310024","SPP_1","1.15",,"01/01/2012","12/31/2012"
"310025","SPP_1","1.13",,"01/01/2012","12/31/2012"
"310027","SPP_1","1.14",,"01/01/2012","12/31/2012"
"310028","SPP_1","0.98",,"01/01/2012","12/31/2012"
"310029","SPP_1","1.03",,"01/01/2012","12/31/2012"
