"prvdr_id","msr_cd","scr","footnote"
"110018","HAI_2_CI_LOWER",,"5"
"010047","HAI_1_ELIGCASES","Not Available","15"
"241308","HAI_3_NUMERATOR","Not Available","5"
"140030","HAI_2_DEVICEDAYS","1424",""
"450411","HAI_2_SIR","Not Available","15"
"501329","HAI_1_DEVICEDAYS","Not Available","4"
"140054","HAI_2_CI_LOWER","0.020",""
"440175","HAI_4_ELIGCASES","0.029","5"
"040074","HAI_1_DEVICEDAYS","Not Available","4"
"151329","HAI_1_NUMERATOR","0","5"
"330037","HAI_1_SIR","Not Available","5"
"460006","HAI_4_NUMERATOR","0","5"
"310051","HAI_3_SIR","0.00",""
"400013","HAI_3_CI_UPPER",,"5"
"100315","HAI_4_SIR","Not Available","5"
"021308","HAI_3_PROCDAYS","Not Available","5"
"040018","HAI_1_CI_LOWER",,"5"
"111334","HAI_1_CI_LOWER",,"5"
"241343","HAI_4_PROCDAYS","Not Available","5"
"450674","HAI_2_DEVICEDAYS","86","5"
"310051","HAI_1_DEVICEDAYS","Not Available","4"
"050376","HAI_1_SIR","0.57",""
"280130","HAI_3_NUMERATOR","0","5"
"520057","HAI_1_SIR","Not Available","5"
"050028","HAI_4_NUMERATOR","Not Available","5"
"150030","HAI_4_SIR","Not Available","5"
"140300","HAI_1_CI_UPPER",,"15"
"301310","HAI_4_PROCDAYS","Not Available","5"
"100022","HAI_1_DEVICEDAYS","Not Available","4"
"061327","HAI_3_PROCDAYS","2","5"
"271325","HAI_4_CI_LOWER",,"5"
"041313","HAI_2_DEVICEDAYS","0","15"
"390204","HAI_2_CI_LOWER",,"5"
"240207","HAI_1_CI_UPPER","3.649",""
"450860","HAI_4_SIR","Not Available","5"
"070007","HAI_1_ELIGCASES","4.380",""
"110229","HAI_3_CI_UPPER",,"5"
"180001","HAI_4_NUMERATOR","0","5"
"140053","HAI_2_ELIGCASES","4.345",""
"070011","HAI_1_ELIGCASES","2.271",""
"260104","HAI_2_CI_LOWER",,""
"011300","HAI_1_CI_UPPER",,"15"
"450617","HAI_2_CI_UPPER","2.410",""
"141345","HAI_2_DEVICEDAYS","Not Available","5"
"240044","HAI_3_CI_UPPER",,"5"
"160101","HAI_4_CI_LOWER",,"5"
"050099","HAI_2_CI_LOWER","0.015",""
"170137","HAI_4_PROCDAYS","7","5"
"280132","HAI_3_NUMERATOR","0","5"
"140250","HAI_4_NUMERATOR","0","5"
"030014","HAI_4_NUMERATOR","0","5"
"360001","HAI_1_ELIGCASES","4.779",""
"360115","HAI_1_NUMERATOR","0",""
"440046","HAI_4_CI_UPPER",,"5"
"210054","HAI_3_ELIGCASES","Not Available","5"
"390002","HAI_4_SIR","Not Available","5"
"490127","HAI_3_CI_LOWER",,"5"
"390070","HAI_1_DEVICEDAYS","Not Available","4"
"260211","HAI_1_NUMERATOR","Not Available","15"
"440125","HAI_3_PROCDAYS","66",""
"021311","HAI_4_NUMERATOR","Not Available","5"
"451371","HAI_4_NUMERATOR","Not Available","5"
"050159","HAI_3_NUMERATOR","1","5"
"450152","HAI_1_CI_LOWER",,""
"280111","HAI_1_SIR","Not Available","5"
"120006","HAI_4_CI_LOWER",,"5"
"100173","HAI_2_NUMERATOR","3",""
"531308","HAI_2_NUMERATOR","Not Available","15"
"030093","HAI_3_CI_LOWER",,"5"
"050633","HAI_1_NUMERATOR","0",""
"161363","HAI_2_ELIGCASES","Not Available","5"
"040091","HAI_4_ELIGCASES","Not Available","5"
"210006","HAI_2_ELIGCASES","0.302","5"
"100315","HAI_3_CI_LOWER",,"5"
"400126","HAI_1_NUMERATOR","Not Available","5"
"390073","HAI_4_CI_LOWER",,"5"
"231327","HAI_2_NUMERATOR","Not Available","5"
"061305","HAI_3_PROCDAYS","Not Available","5"
"290007","HAI_2_ELIGCASES","12.818",""
"110028","HAI_4_SIR","Not Available","5"
"100183","HAI_1_CI_UPPER","2.810",""
"171316","HAI_4_CI_UPPER",,"5"
"400026","HAI_4_SIR","Not Available","5"
"450002","HAI_1_DEVICEDAYS","Not Available","4"
"460006","HAI_3_SIR","0.00",""
"381301","HAI_4_CI_LOWER",,"5"
"260104","HAI_2_SIR","0.00",""
"451346","HAI_2_CI_UPPER",,"5"
"520021","HAI_1_DEVICEDAYS","Not Available","4"
"061323","HAI_3_NUMERATOR","1","5"
"450795","HAI_4_NUMERATOR","Not Available","5"
"111323","HAI_4_SIR","Not Available","5"
"030002","HAI_4_ELIGCASES","1.193",""
"050457","HAI_2_ELIGCASES","0.577","5"
"231315","HAI_3_PROCDAYS","Not Available","5"
"101303","HAI_2_DEVICEDAYS","Not Available","5"
"360109","HAI_2_CI_LOWER",,"5"
"450184","HAI_2_NUMERATOR","9",""
"451365","HAI_2_SIR","Not Available","15"
"250006","HAI_2_ELIGCASES","0.138","5"
"210060","HAI_2_ELIGCASES","Not Available","5"
"250128","HAI_3_CI_LOWER",,"5"
"090001","HAI_4_ELIGCASES","0.308","5"
"521303","HAI_2_SIR","Not Available","5"
"670025","HAI_2_SIR","Not Available","15"
"330086","HAI_4_NUMERATOR","0","5"
"341313","HAI_4_NUMERATOR","Not Available","5"
"521300","HAI_4_CI_LOWER",,"5"
"240001","HAI_3_SIR","0.48",""
"490084","HAI_3_SIR","Not Available","5"
"151308","HAI_1_ELIGCASES","Not Available","5"
"390323","HAI_3_NUMERATOR","Not Available","5"
"241375","HAI_2_CI_LOWER",,"5"
"100127","HAI_2_DEVICEDAYS","3867",""
"451331","HAI_3_SIR","Not Available","5"
"161311","HAI_2_SIR","Not Available","5"
"340075","HAI_4_NUMERATOR","0","5"
"050126","HAI_1_NUMERATOR","9",""
"050281","HAI_2_DEVICEDAYS","674","5"
"050551","HAI_2_ELIGCASES","1.350",""
"531315","HAI_3_NUMERATOR","Not Available","5"
"361331","HAI_2_ELIGCASES","Not Available","5"
"330119","HAI_1_NUMERATOR","21",""
"441315","HAI_4_SIR","Not Available","5"
"381319","HAI_3_NUMERATOR","Not Available","5"
"200021","HAI_3_ELIGCASES","0.323","5"
"210043","HAI_1_CI_UPPER",,"5"
"050030","HAI_3_PROCDAYS","15","5"
"171366","HAI_1_CI_UPPER",,"5"
"521350","HAI_3_CI_UPPER",,"5"
"510022","HAI_2_NUMERATOR","4",""
"330397","HAI_2_SIR","Not Available","5"
"360195","HAI_3_SIR","Not Available","5"
"670024","HAI_2_CI_UPPER","2.288",""
"351334","HAI_1_DEVICEDAYS","Not Available","4"
"181314","HAI_1_CI_UPPER",,"5"
"030103","HAI_1_ELIGCASES","10.234",""
"450804","HAI_1_CI_LOWER",,"5"
"371325","HAI_4_PROCDAYS","Not Available","5"
"330003","HAI_1_ELIGCASES","0.629","5"
"191318","HAI_1_CI_UPPER",,"5"
"030093","HAI_4_PROCDAYS","37","5"
"161360","HAI_2_NUMERATOR","Not Available","15"
"440008","HAI_3_ELIGCASES","Not Available","5"
"450874","HAI_4_NUMERATOR","0","5"
"410013","HAI_4_SIR","Not Available","5"
"260040","HAI_4_ELIGCASES","0.864","5"
"360017","HAI_3_CI_UPPER","2.332",""
"190183","HAI_3_CI_LOWER",,"5"
"450563","HAI_2_CI_UPPER","8.101",""
"330268","HAI_3_NUMERATOR","Not Available","5"
"430008","HAI_4_CI_UPPER",,"5"
"301310","HAI_3_NUMERATOR","Not Available","5"
"281338","HAI_3_NUMERATOR","Not Available","5"
"420020","HAI_3_CI_LOWER",,"5"
"451319","HAI_4_SIR","Not Available","5"
"490067","HAI_1_CI_UPPER","2.486",""
"240101","HAI_1_CI_LOWER",,"5"
"520160","HAI_3_NUMERATOR","1",""
"050411","HAI_3_ELIGCASES","0.950","5"
"351312","HAI_2_DEVICEDAYS","Not Available","5"
"170027","HAI_3_NUMERATOR","1","5"
"450192","HAI_2_CI_UPPER",,"5"
"200034","HAI_2_ELIGCASES","0.486","5"
"420051","HAI_3_ELIGCASES","2.051",""
"010137","HAI_1_CI_LOWER","1.372",""
"440228","HAI_4_NUMERATOR","0","5"
"210019","HAI_3_ELIGCASES","Not Available","5"
"171345","HAI_1_NUMERATOR","Not Available","5"
"241337","HAI_3_CI_UPPER",,"5"
"261314","HAI_2_CI_UPPER",,"5"
"450845","HAI_2_NUMERATOR","Not Available","15"
"050197","HAI_2_NUMERATOR","1","5"
"241314","HAI_1_SIR","Not Available","5"
"370097","HAI_1_SIR","Not Available","5"
"150160","HAI_4_PROCDAYS","Not Available","5"
"100236","HAI_1_NUMERATOR","5",""
"380060","HAI_2_CI_LOWER",,"5"
"330073","HAI_1_ELIGCASES","0.854","5"
"100167","HAI_3_PROCDAYS","61",""
"050378","HAI_2_ELIGCASES","0.426","5"
"230212","HAI_4_CI_UPPER",,"5"
"010049","HAI_4_SIR","Not Available","5"
"050107","HAI_4_SIR","Not Available","5"
"450219","HAI_1_CI_LOWER",,"15"
"450853","HAI_2_NUMERATOR","Not Available","15"
"521322","HAI_3_NUMERATOR","1","5"
"271305","HAI_4_CI_UPPER",,"5"
"140251","HAI_1_ELIGCASES","3.195",""
"190050","HAI_1_CI_UPPER",,"5"
"060100","HAI_4_CI_LOWER",,"5"
"110122","HAI_2_CI_UPPER","3.680",""
"330307","HAI_4_SIR","Not Available","5"
"511318","HAI_4_SIR","Not Available","5"
"110165","HAI_3_PROCDAYS","37",""
"531308","HAI_4_ELIGCASES","Not Available","5"
"100048","HAI_4_CI_LOWER",,"5"
"491305","HAI_3_SIR","Not Available","5"
"390049","HAI_3_ELIGCASES","1.515",""
"110095","HAI_4_NUMERATOR","0","5"
"150163","HAI_4_PROCDAYS","Not Available","5"
"361302","HAI_2_CI_UPPER",,"5"
"230077","HAI_4_CI_UPPER",,"5"
"140026","HAI_3_CI_LOWER",,"5"
"190090","HAI_3_CI_UPPER",,"5"
"051311","HAI_1_CI_LOWER",,"5"
"450730","HAI_3_NUMERATOR","0","5"
"100122","HAI_2_ELIGCASES","0.610","5"
"330061","HAI_4_CI_LOWER",,"5"
"320003","HAI_3_CI_UPPER",,"5"
"180102","HAI_1_NUMERATOR","4",""
"111335","HAI_3_CI_UPPER",,"5"
"260011","HAI_2_DEVICEDAYS","489","5"
"521325","HAI_4_PROCDAYS","Not Available","5"
"460043","HAI_4_ELIGCASES","0.030","5"
"310008","HAI_1_SIR","1.28",""
"450766","HAI_1_NUMERATOR","3",""
"500151","HAI_3_CI_LOWER",,"5"
"670073","HAI_1_DEVICEDAYS","Not Available","4"
"520041","HAI_4_PROCDAYS","0","5"
"390028","HAI_2_DEVICEDAYS","3065",""
"301304","HAI_4_CI_UPPER",,"5"
"161366","HAI_3_SIR","Not Available","5"
"390009","HAI_2_NUMERATOR","3",""
"510012","HAI_4_CI_UPPER",,"5"
"010112","HAI_3_CI_UPPER",,"5"
"360017","HAI_4_NUMERATOR","1","5"
"341318","HAI_2_NUMERATOR","Not Available","15"
"050040","HAI_2_ELIGCASES","1.819",""
"421304","HAI_4_PROCDAYS","Not Available","5"
"140013","HAI_4_SIR","Not Available","5"
"140211","HAI_4_CI_UPPER",,"5"
"521358","HAI_2_DEVICEDAYS","Not Available","5"
"161354","HAI_3_ELIGCASES","Not Available","5"
"100140","HAI_3_SIR","Not Available","5"
"420085","HAI_4_PROCDAYS","22","5"
"110146","HAI_4_SIR","Not Available","5"
"450229","HAI_4_PROCDAYS","46","5"
"180010","HAI_1_SIR","0.14",""
"111320","HAI_1_CI_LOWER",,"5"
"100034","HAI_3_CI_UPPER","4.478",""
"271300","HAI_3_ELIGCASES","Not Available","5"
"110054","HAI_1_SIR","0.96",""
"050761","HAI_3_CI_UPPER","2.070",""
"150035","HAI_4_CI_LOWER",,"5"
"140286","HAI_3_PROCDAYS","6","5"
"261321","HAI_3_PROCDAYS","Not Available","5"
"110187","HAI_4_PROCDAYS","0","5"
"190004","HAI_1_ELIGCASES","2.889",""
"050327","HAI_2_SIR","3.15",""
"370026","HAI_4_CI_LOWER",,"5"
"320006","HAI_3_SIR","Not Available","5"
"340075","HAI_2_ELIGCASES","0.784","5"
"500141","HAI_1_DEVICEDAYS","Not Available","4"
"050723","HAI_3_NUMERATOR","0",""
"390157","HAI_3_CI_LOWER",,"5"
"491305","HAI_2_SIR","Not Available","5"
"050397","HAI_4_PROCDAYS","Not Available","5"
"100200","HAI_4_CI_LOWER",,"5"
"380018","HAI_3_SIR","0.00",""
"241357","HAI_3_CI_UPPER",,"5"
"340068","HAI_1_NUMERATOR","0","5"
"380060","HAI_2_NUMERATOR","0","5"
"430083","HAI_2_SIR","Not Available","15"
"440054","HAI_3_SIR","Not Available","5"
"100118","HAI_2_DEVICEDAYS","641","5"
"040132","HAI_1_CI_UPPER",,"15"
"190278","HAI_3_NUMERATOR","Not Available","5"
"520057","HAI_1_DEVICEDAYS","Not Available","4"
"450176","HAI_2_CI_LOWER",,"5"
"161310","HAI_4_CI_LOWER",,"5"
"251308","HAI_4_SIR","Not Available","5"
"250061","HAI_4_NUMERATOR","Not Available","5"
"430005","HAI_4_ELIGCASES","0.010","5"
"440133","HAI_3_NUMERATOR","1",""
"101308","HAI_4_CI_LOWER",,"5"
"371321","HAI_4_ELIGCASES","Not Available","5"
"330169","HAI_2_CI_UPPER","1.679",""
"260142","HAI_3_NUMERATOR","1","5"
"140127","HAI_2_CI_UPPER",,"5"
"150022","HAI_4_NUMERATOR","0","5"
"300017","HAI_2_DEVICEDAYS","266","5"
"490134","HAI_2_CI_UPPER",,"15"
"140186","HAI_1_SIR","0.41",""
"420010","HAI_1_DEVICEDAYS","Not Available","4"
"390318","HAI_1_CI_LOWER",,"5"
"100023","HAI_2_SIR","Not Available","5"
"050014","HAI_4_SIR","Not Available","5"
"511304","HAI_1_CI_UPPER",,"5"
"010138","HAI_1_NUMERATOR","Not Available","15"
"431322","HAI_2_NUMERATOR","Not Available","5"
"340155","HAI_1_DEVICEDAYS","Not Available","4"
"260085","HAI_2_CI_LOWER",,"5"
"140065","HAI_4_PROCDAYS","3","5"
"341310","HAI_4_SIR","Not Available","5"
"060024","HAI_4_CI_LOWER",,"5"
"250141","HAI_3_SIR","1.25",""
"450578","HAI_3_ELIGCASES","Not Available","5"
"170194","HAI_2_CI_UPPER",,"15"
"161331","HAI_3_CI_LOWER",,"5"
"140084","HAI_4_CI_LOWER",,"5"
"110027","HAI_3_NUMERATOR","Not Available","5"
"231300","HAI_3_SIR","Not Available","5"
"110054","HAI_3_CI_UPPER",,"5"
"391300","HAI_4_ELIGCASES","Not Available","5"
"041310","HAI_3_SIR","Not Available","5"
"320005","HAI_4_PROCDAYS","19","5"
"230055","HAI_1_SIR","Not Available","5"
"100255","HAI_2_CI_LOWER",,"5"
"201303","HAI_2_CI_LOWER",,"5"
"330047","HAI_1_SIR","Not Available","5"
"511304","HAI_2_CI_LOWER",,"5"
"150177","HAI_3_NUMERATOR","Not Available","5"
"240066","HAI_1_SIR","Not Available","15"
"111306","HAI_4_CI_UPPER",,"5"
"281303","HAI_4_CI_UPPER",,"5"
"450825","HAI_3_NUMERATOR","Not Available","5"
"230070","HAI_2_NUMERATOR","3",""
"111320","HAI_4_PROCDAYS","0","5"
"041305","HAI_4_CI_UPPER",,"5"
"190004","HAI_2_DEVICEDAYS","483","5"
"140179","HAI_4_PROCDAYS","36","5"
"381314","HAI_1_SIR","Not Available","5"
"161331","HAI_1_ELIGCASES","Not Available","15"
"400103","HAI_2_CI_UPPER",,"5"
"330164","HAI_2_DEVICEDAYS","252","5"
"141333","HAI_2_CI_UPPER",,"5"
"190002","HAI_3_SIR","3.39",""
"100054","HAI_1_CI_LOWER",,"5"
"061316","HAI_1_CI_LOWER",,"15"
"100228","HAI_4_NUMERATOR","0","5"
"330397","HAI_3_PROCDAYS","6","5"
"180092","HAI_1_CI_UPPER",,"5"
"210001","HAI_3_SIR","Not Available","5"
"470011","HAI_1_SIR","Not Available","5"
"531312","HAI_2_ELIGCASES","0.073","5"
"151333","HAI_1_SIR","Not Available","15"
"381308","HAI_1_CI_LOWER",,"15"
"010069","HAI_4_ELIGCASES","Not Available","5"
"220135","HAI_4_ELIGCASES","0.049","5"
"520009","HAI_3_CI_LOWER",,"5"
"330019","HAI_2_ELIGCASES","0.482","5"
"040062","HAI_1_CI_UPPER","1.631",""
"050257","HAI_3_CI_UPPER",,"5"
"240166","HAI_2_CI_LOWER",,"5"
"430014","HAI_2_NUMERATOR","1","5"
"330033","HAI_3_PROCDAYS","2","5"
"061320","HAI_4_SIR","Not Available","5"
"090003","HAI_2_NUMERATOR","3",""
"450034","HAI_2_DEVICEDAYS","2850",""
"230273","HAI_3_SIR","Not Available","5"
"330241","HAI_2_CI_LOWER","0.601",""
"230031","HAI_2_CI_LOWER",,"5"
"180001","HAI_3_ELIGCASES","1.049",""
"050007","HAI_1_NUMERATOR","0",""
"110124","HAI_3_CI_LOWER",,"5"
"140058","HAI_2_CI_UPPER",,"5"
"450272","HAI_1_SIR","Not Available","5"
"161376","HAI_4_CI_UPPER",,"5"
"131302","HAI_3_PROCDAYS","Not Available","5"
"140026","HAI_1_NUMERATOR","0","5"
"050481","HAI_4_ELIGCASES","0.247","5"
"200039","HAI_3_SIR","1.16",""
"340014","HAI_1_ELIGCASES","30.099",""
"390037","HAI_3_NUMERATOR","2","5"
"140197","HAI_3_ELIGCASES","Not Available","5"
"050744","HAI_1_CI_UPPER","6.845",""
"290005","HAI_1_SIR","1.07",""
"151333","HAI_1_NUMERATOR","Not Available","15"
"040074","HAI_4_ELIGCASES","0.037","5"
"010083","HAI_1_NUMERATOR","1",""
"130063","HAI_3_CI_LOWER",,"5"
"330249","HAI_3_CI_LOWER",,"5"
"070002","HAI_3_CI_UPPER","4.447",""
"140185","HAI_3_SIR","Not Available","5"
"430027","HAI_2_DEVICEDAYS","1672",""
"140013","HAI_3_SIR","Not Available","5"
"100255","HAI_1_CI_LOWER",,""
"291307","HAI_2_ELIGCASES","Not Available","5"
"220016","HAI_3_ELIGCASES","0.247","5"
"370203","HAI_2_CI_UPPER",,"5"
"241305","HAI_2_CI_LOWER",,"5"
"250162","HAI_1_ELIGCASES","0.489","5"
"220110","HAI_2_SIR","0.96",""
"230054","HAI_4_CI_LOWER",,"5"
"050315","HAI_2_CI_UPPER",,"5"
"100073","HAI_3_ELIGCASES","0.998","5"
"050070","HAI_1_CI_LOWER","0.021",""
"190045","HAI_3_ELIGCASES","1.077",""
"440184","HAI_3_NUMERATOR","0","5"
"450584","HAI_4_CI_LOWER",,"5"
"141306","HAI_2_CI_LOWER",,"14"
"390219","HAI_4_ELIGCASES","0.184","5"
"060011","HAI_4_SIR","Not Available","5"
"161326","HAI_2_ELIGCASES","Not Available","15"
"021303","HAI_3_ELIGCASES","Not Available","5"
"161319","HAI_4_NUMERATOR","Not Available","5"
"500033","HAI_1_NUMERATOR","0","5"
"260160","HAI_3_SIR","Not Available","5"
"360058","HAI_1_DEVICEDAYS","Not Available","4"
"151309","HAI_4_NUMERATOR","0","5"
"450236","HAI_2_DEVICEDAYS","296","5"
"670076","HAI_1_CI_UPPER",,"15"
"670002","HAI_3_ELIGCASES","Not Available","5"
"450874","HAI_1_CI_UPPER",,"15"
"341314","HAI_1_ELIGCASES","Not Available","15"
"111306","HAI_1_ELIGCASES","Not Available","5"
"190202","HAI_2_SIR","Not Available","5"
"361306","HAI_1_CI_LOWER",,"15"
"030071","HAI_4_NUMERATOR","Not Available","5"
"330055","HAI_2_SIR","1.10",""
"050608","HAI_4_CI_UPPER",,"5"
"370011","HAI_1_ELIGCASES","Not Available","15"
"050238","HAI_3_ELIGCASES","1.301",""
"230106","HAI_2_DEVICEDAYS","115","5"
"230236","HAI_2_CI_LOWER",,"5"
"390318","HAI_1_DEVICEDAYS","Not Available","4"
"450351","HAI_4_CI_UPPER",,"5"
"161353","HAI_3_PROCDAYS","Not Available","5"
"360218","HAI_4_CI_UPPER",,"5"
"041326","HAI_4_PROCDAYS","Not Available","5"
"180106","HAI_3_CI_LOWER",,"5"
"200021","HAI_2_NUMERATOR","1","5"
"150012","HAI_2_CI_UPPER","4.368",""
"420033","HAI_4_NUMERATOR","0","5"
"171331","HAI_1_NUMERATOR","Not Available","5"
"040011","HAI_3_CI_UPPER",,"5"
"161319","HAI_2_CI_LOWER",,"15"
"220050","HAI_1_NUMERATOR","0","5"
"370001","HAI_3_CI_LOWER",,""
"450586","HAI_3_ELIGCASES","Not Available","5"
"351303","HAI_3_SIR","Not Available","5"
"500011","HAI_4_SIR","Not Available","5"
"670047","HAI_4_CI_UPPER",,"5"
"110087","HAI_3_PROCDAYS","90",""
"400013","HAI_3_PROCDAYS","Not Available","5"
"360133","HAI_3_CI_UPPER",,"5"
"670041","HAI_1_ELIGCASES","4.150",""
"460026","HAI_4_PROCDAYS","4","5"
"161377","HAI_3_PROCDAYS","Not Available","5"
"110121","HAI_2_CI_UPPER",,"5"
"330107","HAI_4_CI_UPPER",,"5"
"390115","HAI_1_CI_UPPER","1.535",""
"060031","HAI_1_DEVICEDAYS","Not Available","4"
"340183","HAI_1_SIR","0.00",""
"421304","HAI_1_ELIGCASES","Not Available","15"
"170049","HAI_4_NUMERATOR","0","5"
"250077","HAI_4_NUMERATOR","Not Available","5"
"131323","HAI_2_CI_UPPER",,"15"
"010130","HAI_4_CI_UPPER",,"5"
"361333","HAI_1_CI_UPPER",,"5"
"241322","HAI_1_ELIGCASES","Not Available","5"
"190256","HAI_3_CI_UPPER",,"5"
"440054","HAI_4_CI_UPPER",,"5"
"190144","HAI_1_NUMERATOR","0","5"
"150173","HAI_3_ELIGCASES","0.994","5"
"040084","HAI_4_CI_UPPER",,"5"
"330104","HAI_3_CI_UPPER",,"5"
"450104","HAI_3_ELIGCASES","0.472","5"
"080004","HAI_1_ELIGCASES","3.628",""
"310083","HAI_1_DEVICEDAYS","Not Available","4"
"450840","HAI_2_SIR","Not Available","5"
"450051","HAI_1_SIR","0.73",""
"450011","HAI_2_CI_UPPER","3.305",""
"281351","HAI_2_DEVICEDAYS","Not Available","5"
"061320","HAI_1_CI_UPPER",,"5"
"511303","HAI_4_ELIGCASES","Not Available","5"
"310112","HAI_2_CI_LOWER",,"5"
"050747","HAI_2_ELIGCASES","0.378","5"
"310120","HAI_1_NUMERATOR","0","5"
"140252","HAI_4_CI_UPPER",,"5"
"051329","HAI_2_CI_LOWER",,"5"
"301308","HAI_2_CI_UPPER",,"5"
"460013","HAI_2_SIR","Not Available","5"
"270003","HAI_3_CI_LOWER",,"5"
"450460","HAI_4_CI_LOWER",,"5"
"371322","HAI_2_NUMERATOR","Not Available","5"
"010131","HAI_1_DEVICEDAYS","Not Available","4"
"420039","HAI_3_CI_UPPER",,"5"
"170016","HAI_1_CI_LOWER","0.008",""
"351332","HAI_3_ELIGCASES","Not Available","5"
"450293","HAI_3_CI_UPPER",,"5"
"030062","HAI_1_DEVICEDAYS","Not Available","4"
"050245","HAI_2_NUMERATOR","3",""
"051331","HAI_4_NUMERATOR","Not Available","5"
"420026","HAI_3_SIR","0.00",""
"461308","HAI_3_NUMERATOR","Not Available","5"
"340147","HAI_1_NUMERATOR","2",""
"360098","HAI_1_ELIGCASES","11.840",""
"390006","HAI_3_PROCDAYS","80",""
"010150","HAI_2_ELIGCASES","0.131","5"
"140120","HAI_1_SIR","Not Available","5"
"141319","HAI_3_CI_UPPER",,"5"
"361322","HAI_3_SIR","Not Available","5"
"250004","HAI_3_PROCDAYS","57",""
"050076","HAI_1_CI_UPPER","0.878",""
"230212","HAI_3_NUMERATOR","Not Available","5"
"150018","HAI_2_CI_UPPER","4.176",""
"361302","HAI_1_NUMERATOR","Not Available","5"
"380033","HAI_3_CI_UPPER",,"5"
"330188","HAI_1_SIR","Not Available","5"
"050660","HAI_2_SIR","Not Available","5"
"231324","HAI_2_CI_LOWER",,"5"
"250019","HAI_3_CI_UPPER",,"5"
"050754","HAI_3_NUMERATOR","Not Available","5"
"390263","HAI_3_PROCDAYS","34",""
"340032","HAI_4_CI_UPPER",,"5"
"450085","HAI_2_ELIGCASES","Not Available","15"
"100035","HAI_2_CI_UPPER","5.376",""
"160146","HAI_4_CI_UPPER",,"5"
"250048","HAI_3_NUMERATOR","2",""
"050295","HAI_1_ELIGCASES","6.151",""
"010023","HAI_4_PROCDAYS","31","5"
"450422","HAI_1_NUMERATOR","Not Available","15"
"220126","HAI_3_PROCDAYS","27","5"
"400015","HAI_4_PROCDAYS","Not Available","5"
"230046","HAI_4_PROCDAYS","50","5"
"030130","HAI_2_CI_UPPER",,"15"
"230059","HAI_3_PROCDAYS","20","5"
"230133","HAI_2_NUMERATOR","0","5"
"461305","HAI_4_CI_LOWER",,"5"
"050295","HAI_3_CI_UPPER",,"5"
"181329","HAI_2_ELIGCASES","Not Available","5"
"451346","HAI_2_NUMERATOR","Not Available","5"
"241359","HAI_1_CI_UPPER",,"5"
"030073","HAI_3_CI_LOWER",,"5"
"271324","HAI_3_CI_LOWER",,"5"
"260017","HAI_3_SIR","Not Available","5"
"110043","HAI_2_CI_UPPER","1.424",""
"670019","HAI_3_CI_UPPER",,"5"
"140275","HAI_1_SIR","Not Available","5"
"271319","HAI_3_SIR","Not Available","5"
"181312","HAI_4_SIR","Not Available","5"
"271303","HAI_1_NUMERATOR","Not Available","5"
"171370","HAI_2_NUMERATOR","Not Available","5"
"191316","HAI_1_NUMERATOR","Not Available","5"
"440104","HAI_1_ELIGCASES","46.009",""
"231315","HAI_1_CI_LOWER",,"15"
"110100","HAI_4_NUMERATOR","Not Available","5"
"370203","HAI_2_ELIGCASES","0.061","5"
"100014","HAI_3_ELIGCASES","0.443","5"
"100106","HAI_4_SIR","Not Available","5"
"150162","HAI_1_CI_UPPER","0.561",""
"450537","HAI_2_CI_LOWER","0.022",""
"050710","HAI_1_NUMERATOR","0",""
"390104","HAI_3_NUMERATOR","0","5"
"510024","HAI_1_ELIGCASES","3.372",""
"260096","HAI_1_SIR","0.38",""
"100105","HAI_2_ELIGCASES","1.194",""
"241305","HAI_3_ELIGCASES","Not Available","5"
"050573","HAI_4_CI_LOWER",,"5"
"511311","HAI_4_NUMERATOR","Not Available","5"
"420091","HAI_4_NUMERATOR","0","5"
"010120","HAI_2_ELIGCASES","0.159","5"
"360259","HAI_1_CI_UPPER","2.864",""
"110203","HAI_3_NUMERATOR","Not Available","5"
"050549","HAI_4_ELIGCASES","0.103","5"
"360003","HAI_4_CI_UPPER",,"5"
"110005","HAI_1_ELIGCASES","5.992",""
"030130","HAI_3_SIR","Not Available","5"
"111318","HAI_1_CI_UPPER",,"5"
"140162","HAI_4_CI_UPPER",,"5"
"230055","HAI_4_NUMERATOR","0","5"
"190004","HAI_4_ELIGCASES","0.070","5"
"141325","HAI_4_PROCDAYS","Not Available","5"
"101305","HAI_3_CI_UPPER",,"5"
"100063","HAI_3_NUMERATOR","1","5"
"180130","HAI_3_SIR","1.60",""
"280077","HAI_1_CI_UPPER",,"5"
"220116","HAI_4_ELIGCASES","0.348","5"
"050434","HAI_1_SIR","Not Available","5"
"360070","HAI_3_NUMERATOR","1","5"
"361314","HAI_4_NUMERATOR","Not Available","5"
"181301","HAI_3_CI_LOWER",,"5"
"010102","HAI_2_DEVICEDAYS","0","15"
"230241","HAI_1_CI_UPPER",,"5"
"050002","HAI_2_SIR","0.00",""
"190183","HAI_1_CI_LOWER","0.019",""
"240057","HAI_3_CI_LOWER","0.102",""
"261327","HAI_3_NUMERATOR","Not Available","5"
"390156","HAI_3_CI_LOWER","0.205",""
"360170","HAI_4_ELIGCASES","0.084","5"
"260195","HAI_2_DEVICEDAYS","117","5"
"340014","HAI_2_SIR","0.80",""
"281346","HAI_4_PROCDAYS","Not Available","5"
"420005","HAI_1_ELIGCASES","0.275","5"
"040039","HAI_2_DEVICEDAYS","347","5"
"340183","HAI_3_NUMERATOR","0","5"
"131307","HAI_1_DEVICEDAYS","Not Available","4"
